book,line start,line end,greek text,english text
1,205,209,"φράσσεται ὥς κε νέηται,  ἐπεὶ πολυμήχανός ἐστιν.
ἀλλ᾽ ἄγε μοι τόδε εἰπὲ καὶ ἀτρεκέως κατάλεξον,
εἰ δὴ ἐξ αὐτοῖο τόσος πάϊς εἰς Ὀδυσῆος.
αἰνῶς μὲν κεφαλήν τε καὶ ὄμματα καλὰ ἔοικας
κείνῳ, ἐπεὶ θαμὰ τοῖον ἐμισγόμεθ᾽ ἀλλήλοισιν,","He will contrive a way to return, for he is a man of many devices. But come, tell me this and declare it truly, whether indeed, tall as thou art, thou art the son of Odysseus himself. Wondrously like his are thy head and beautiful eyes; for full often did we consort with one another"
1,210,214,"πρίν γε τὸν ἐς Τροίην ἀναβήμεναι,  ἔνθα περ ἄλλοι
Ἀργείων οἱ ἄριστοι ἔβαν κοίλῃς ἐνὶ νηυσίν:
ἐκ τοῦ δ᾽ οὔτ᾽ Ὀδυσῆα ἐγὼν ἴδον οὔτ᾽ ἔμ᾽ ἐκεῖνος.
τὴν δ᾽ αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα:
τοιγὰρ ἐγώ τοι, ξεῖνε, μάλ᾽ ἀτρεκέως ἀγορεύσω.","before he embarked for the land of Troy, whither others, too, the bravest of the Argives, went in their hollow ships. But since that day neither have I seen Odysseus, nor he me.”
Then wise Telemachus answered her: “Therefore of a truth, stranger, will I frankly tell thee all."
1,215,219,"μήτηρ μέν τέ μέ φησι τοῦ ἔμμεναι,  αὐτὰρ ἐγώ γε
οὐκ οἶδ᾽: οὐ γάρ πώ τις ἑὸν γόνον αὐτὸς ἀνέγνω.
ὡς δὴ ἐγώ γ᾽ ὄφελον μάκαρός νύ τευ ἔμμεναι υἱὸς
ἀνέρος, ὃν κτεάτεσσιν ἑοῖς ἔπι γῆρας ἔτετμε.
νῦν δ᾽ ὃς ἀποτμότατος γένετο θνητῶν ἀνθρώπων,","My mother says that I am his child; but I know not, for never yet did any man of himself know his own parentage. Ah, would that I had been the son of some blest man, whom old age overtook among his own possessions. But now of him who was the most ill-fated of mortal men"
1,220,224,"τοῦ μ᾽ ἔκ φασι γενέσθαι,  ἐπεὶ σύ με τοῦτ᾽ ἐρεείνεις.
τὸν δ᾽ αὖτε προσέειπε θεά, γλαυκῶπις Ἀθήνη:
οὐ μέν τοι γενεήν γε θεοὶ νώνυμνον ὀπίσσω
θῆκαν, ἐπεὶ σέ γε τοῖον ἐγείνατο Πηνελόπεια.
ἀλλ᾽ ἄγε μοι τόδε εἰπὲ καὶ ἀτρεκέως κατάλεξον:","they say that I am sprung, since thou askest me of this.”
Then the goddess, flashing-eyed Athena, answered him: “Surely, then, no nameless lineage have the gods appointed for thee in time to come, seeing that Penelope bore thee such as thou art. But come, tell me this and declare it truly."
1,225,229,"τίς δαίς,  τίς δὲ ὅμιλος ὅδ᾽ ἔπλετο; τίπτε δέ σε χρεώ;
εἰλαπίνη ἠὲ γάμος; ἐπεὶ οὐκ ἔρανος τάδε γ᾽ ἐστίν:
ὥς τέ μοι ὑβρίζοντες ὑπερφιάλως δοκέουσι
δαίνυσθαι κατὰ δῶμα. νεμεσσήσαιτό κεν ἀνὴρ
αἴσχεα πόλλ᾽ ὁρόων, ὅς τις πινυτός γε μετέλθοι.","What feast, what throng is this? What need hast thou of it? Is it a drinking bout, or a wedding feast? For this plainly is no meal to which each brings his portion, with such outrage and overweening do they seem to me to be feasting in thy halls. Angered would a man be at seeing all these shameful acts, any man of sense who should come among them.”"
1,230,234,"τὴν δ᾽ αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα:
ξεῖν᾽, ἐπεὶ ἂρ δὴ ταῦτά μ᾽ ἀνείρεαι ἠδὲ μεταλλᾷς,
μέλλεν μέν ποτε οἶκος ὅδ᾽ ἀφνειὸς καὶ ἀμύμων
ἔμμεναι, ὄφρ᾽ ἔτι κεῖνος ἀνὴρ ἐπιδήμιος ἦεν:
νῦν δ᾽ ἑτέρως ἐβόλοντο θεοὶ κακὰ μητιόωντες,","Then wise Telemachus answered her: “Stranger, since indeed thou dost ask and question me of this, our house once bade fair to be rich and honorable, so long as that man was still among his people. But now the gods have willed otherwise in their evil devising,"
1,235,239,"οἳ κεῖνον μὲν ἄιστον ἐποίησαν περὶ πάντων
ἀνθρώπων, ἐπεὶ οὔ κε θανόντι περ ὧδ᾽ ἀκαχοίμην,
εἰ μετὰ οἷς ἑτάροισι δάμη Τρώων ἐνὶ δήμῳ,
ἠὲ φίλων ἐν χερσίν, ἐπεὶ πόλεμον τολύπευσεν.
τῷ κέν οἱ τύμβον μὲν ἐποίησαν Παναχαιοί,","seeing that they have caused him to pass from sight as they have no other man. For I should not so grieve for his death, if he had been slain among his comrades in the land of the Trojans, or had died in the arms of his friends, when he had wound up the skein of war. Then would the whole host of the Achaeans have made him a tomb,"
1,240,244,"ἠδέ κε καὶ ᾧ παιδὶ μέγα κλέος ἤρατ᾽ ὀπίσσω.
νῦν δέ μιν ἀκλειῶς ἅρπυιαι ἀνηρείψαντο:
οἴχετ᾽ ἄιστος ἄπυστος, ἐμοὶ δ᾽ ὀδύνας τε γόους τε
κάλλιπεν. οὐδέ τι κεῖνον ὀδυρόμενος στεναχίζω
οἶον, ἐπεί νύ μοι ἄλλα θεοὶ κακὰ κήδε᾽ ἔτευξαν.","and for his son, too, he would have won great glory in days to come. But as it is, the spirits of the storm have swept him away and left no tidings: he is gone out of sight, out of hearing, and for me he has left anguish and weeping; nor do I in any wise mourn and wail for him alone, seeing that the gods have brought upon me other sore troubles."
1,245,249,"ὅσσοι γὰρ νήσοισιν ἐπικρατέουσιν ἄριστοι,
Δουλιχίῳ τε Σάμῃ τε καὶ ὑλήεντι Ζακύνθῳ,
ἠδ᾽ ὅσσοι κραναὴν Ἰθάκην κάτα κοιρανέουσιν,
τόσσοι μητέρ᾽ ἐμὴν μνῶνται, τρύχουσι δὲ οἶκον.
ἡ δ᾽ οὔτ᾽ ἀρνεῖται στυγερὸν γάμον οὔτε τελευτὴν","For all the princes who hold sway over the islands—Dulichium and Same and wooded Zacynthus—and those who lord it over rocky Ithaca, all these woo my mother and lay waste my house. And she neither refuses the hateful marriage,"
1,250,254,"ποιῆσαι δύναται: τοὶ δὲ φθινύθουσιν ἔδοντες
οἶκον ἐμόν: τάχα δή με διαρραίσουσι καὶ αὐτόν.
τὸν δ᾽ ἐπαλαστήσασα προσηύδα Παλλὰς Ἀθήνη:
ὢ πόποι, ἦ δὴ πολλὸν ἀποιχομένου Ὀδυσῆος
δεύῃ, ὅ κε μνηστῆρσιν ἀναιδέσι χεῖρας ἐφείη.","nor is she able to make an end; but they with feasting consume my substance: ere long they will bring me, too, to ruin.”
Then, stirred to anger, Pallas Athena spoke to him:“Out on it! Thou hast of a truth sore need of Odysseus that is gone, that he might put forth his hands upon the shameless wooers."
1,255,259,"εἰ γὰρ νῦν ἐλθὼν δόμου ἐν πρώτῃσι θύρῃσι
σταίη, ἔχων πήληκα καὶ ἀσπίδα καὶ δύο δοῦρε,
τοῖος ἐὼν οἷόν μιν ἐγὼ τὰ πρῶτ᾽ ἐνόησα
οἴκῳ ἐν ἡμετέρῳ πίνοντά τε τερπόμενόν τε,
ἐξ Ἐφύρης ἀνιόντα παρ᾽ Ἴλου Μερμερίδαο—","Would that he might come now and take his stand at the outer gate of the house, with helmet and shield and two spears, such a man as he was when I first saw him in our house drinking and making merry, on his way back from Ephyre, from the house of Ilus, son of Mermerus."
1,260,264,"ᾤχετο γὰρ καὶ κεῖσε θοῆς ἐπὶ νηὸς Ὀδυσσεὺς
φάρμακον ἀνδροφόνον διζήμενος, ὄφρα οἱ εἴη
ἰοὺς χρίεσθαι χαλκήρεας: ἀλλ᾽ ὁ μὲν οὔ οἱ
δῶκεν, ἐπεί ῥα θεοὺς νεμεσίζετο αἰὲν ἐόντας,
ἀλλὰ πατήρ οἱ δῶκεν ἐμός: φιλέεσκε γὰρ αἰνῶς—","For thither, too, went Odysseus in his swift ship in search of a deadly drug, that he might have wherewith to smear his bronze-tipped arrows; yet Ilus gave it not to him, for he stood in awe of the gods that are forever; but my father gave it, for he held him strangely dear."
1,265,269,"τοῖος ἐὼν μνηστῆρσιν ὁμιλήσειεν Ὀδυσσεύς:
πάντες κ᾽ ὠκύμοροί τε γενοίατο πικρόγαμοί τε.
ἀλλ᾽ ἦ τοι μὲν ταῦτα θεῶν ἐν γούνασι κεῖται,
ἤ κεν νοστήσας ἀποτίσεται, ἦε καὶ οὐκί,
οἷσιν ἐνὶ μεγάροισι: σὲ δὲ φράζεσθαι ἄνωγα,","Would, I say, that in such strength Odysseus might come amongst the wooers; then should they all find swift destruction and bitterness in their wooing. Yet these things verily lie on the knees of the gods, whether he shall return and wreak vengeance in his halls, or whether he shall not; but for thyself, I bid thee take thought"
1,270,274,"ὅππως κε μνηστῆρας ἀπώσεαι ἐκ μεγάροιο.
εἰ δ᾽ ἄγε νῦν ξυνίει καὶ ἐμῶν ἐμπάζεο μύθων:
αὔριον εἰς ἀγορὴν καλέσας ἥρωας Ἀχαιοὺς
μῦθον πέφραδε πᾶσι, θεοὶ δ᾽ ἐπὶ μάρτυροι ἔστων.
μνηστῆρας μὲν ἐπὶ σφέτερα σκίδνασθαι ἄνωχθι,","how thou mayest thrust forth the wooers from the hall. Come now, give ear, and hearken to my words. On the morrow call to an assembly the Achaean lords, and speak out thy word to all, and let the gods be thy witnesses. As for the wooers, bid them scatter, each to his own;"
1,275,279,"μητέρα δ᾽,  εἴ οἱ θυμὸς ἐφορμᾶται γαμέεσθαι,
ἂψ ἴτω ἐς μέγαρον πατρὸς μέγα δυναμένοιο:
οἱ δὲ γάμον τεύξουσι καὶ ἀρτυνέουσιν ἔεδνα
πολλὰ μάλ᾽, ὅσσα ἔοικε φίλης ἐπὶ παιδὸς ἕπεσθαι.
σοὶ δ᾽ αὐτῷ πυκινῶς ὑποθήσομαι, αἴ κε πίθηαι:","and for thy mother, if her heart bids her marry, let her go back to the hall of her mighty father, and there they will prepare a wedding feast, and make ready the gifts full many—aye, all that should follow after a well-loved daughter. And to thyself will I give wise counsel, if thou wilt hearken."
1,280,284,"νῆ᾽ ἄρσας ἐρέτῃσιν ἐείκοσιν,  ἥ τις ἀρίστη,
ἔρχεο πευσόμενος πατρὸς δὴν οἰχομένοιο,
ἤν τίς τοι εἴπῃσι βροτῶν, ἢ ὄσσαν ἀκούσῃς
ἐκ Διός, ἥ τε μάλιστα φέρει κλέος ἀνθρώποισι.
πρῶτα μὲν ἐς Πύλον ἐλθὲ καὶ εἴρεο Νέστορα δῖον,","Man with twenty rowers the best ship thou hast, and go to seek tidings of thy father, that has long been gone, if haply any mortal may tell thee, or thou mayest hear a voice from Zeus, which oftenest brings tidings to men. First go to Pylos and question goodly Nestor,"
1,285,289,"κεῖθεν δὲ Σπάρτηνδε παρὰ ξανθὸν Μενέλαον:
ὃς γὰρ δεύτατος ἦλθεν Ἀχαιῶν χαλκοχιτώνων.
εἰ μέν κεν πατρὸς βίοτον καὶ νόστον ἀκούσῃς,
ἦ τ᾽ ἂν τρυχόμενός περ ἔτι τλαίης ἐνιαυτόν:
εἰ δέ κε τεθνηῶτος ἀκούσῃς μηδ᾽ ἔτ᾽ ἐόντος,","and from thence to Sparta to fair-haired Menelaus; for he was the last to reach home of the brazen-coated Achaeans. If so be thou shalt hear that thy father is alive and coming home, then verily, though thou art sore afflicted, thou couldst endure for yet a year. But if thou shalt hear that he is dead and gone,"
1,290,294,"νοστήσας δὴ ἔπειτα φίλην ἐς πατρίδα γαῖαν
σῆμά τέ οἱ χεῦαι καὶ ἐπὶ κτέρεα κτερεΐξαι
πολλὰ μάλ᾽, ὅσσα ἔοικε, καὶ ἀνέρι μητέρα δοῦναι.
αὐτὰρ ἐπὴν δὴ ταῦτα τελευτήσῃς τε καὶ ἔρξῃς,
φράζεσθαι δὴ ἔπειτα κατὰ φρένα καὶ κατὰ θυμὸν","then return to thy dear native land and heap up a mound for him, and over it pay funeral rites, full many as is due, and give thy mother to a husband. Then when thou hast done all this and brought it to an end, thereafter take thought in mind and heart"
1,295,299,"ὅππως κε μνηστῆρας ἐνὶ μεγάροισι τεοῖσι
κτείνῃς ἠὲ δόλῳ ἢ ἀμφαδόν: οὐδέ τί σε χρὴ
νηπιάας ὀχέειν, ἐπεὶ οὐκέτι τηλίκος ἐσσι.
ἢ οὐκ ἀίεις οἷον κλέος ἔλλαβε δῖος Ὀρέστης
πάντας ἐπ᾽ ἀνθρώπους, ἐπεὶ ἔκτανε πατροφονῆα,","how thou mayest slay the wooers in thy halls whether by guile or openly; for it beseems thee not to practise childish ways, since thou art no longer of such an age. Or hast thou not heard what fame the goodly Orestes won among all mankind when he slew his father's murderer,"
1,300,304,"Αἴγισθον δολόμητιν,  ὅ οἱ πατέρα κλυτὸν ἔκτα;
καὶ σύ, φίλος, μάλα γάρ σ᾽ ὁρόω καλόν τε μέγαν τε,
ἄλκιμος ἔσσ᾽, ἵνα τίς σε καὶ ὀψιγόνων ἐὺ εἴπῃ.
αὐτὰρ ἐγὼν ἐπὶ νῆα θοὴν κατελεύσομαι ἤδη
ἠδ᾽ ἑτάρους, οἵ πού με μάλ᾽ ἀσχαλόωσι μένοντες:","the guileful Aegisthus, for that he slew his glorious father? Thou too, my friend, for I see that thou art comely and tall, be thou valiant, that many an one of men yet to be born may praise thee. But now I will go down to my swift ship and my comrades, who, methinks, are chafing much at waiting for me."
